"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"13",0.0214242063732818,55077.112443719,1.11750292395481,1.40617454866413,1.01478820160239,1.69678269042556,18321.1481305771,0,0.845847926801071,5423.37549951246,1926,0,18321.148143222,19813.216162795,22225.112807288,0.0197221470744766,0.478715493840263,0,-9999,25.1133802743917,0,20.7384357017498,0,45.8518159761415,1.22126338419726e-20,0.0984687696736895,0.332645400790457,0.359735928114265,0.403527197072994,13,1
"14",0.0771927139358595,36786.3144567596,1.15824676300242,1.41375127595617,1.02197868153888,1.77456565652285,36786.110008019,0,0.99565562652424,5625.31672866109,1917,0,36786.110031383,36786.2240390465,36786.287859986,7.39946419470172e-07,0.25546363243713,0,-9999,30.2220351244496,0,114.654646645047,0,144.876681769496,1.20463797862665e-63,0.152918736539192,0.999994442895964,0.999997542082853,0.999999276992709,14,1
"15",0.0320343354362994,38272.3655279695,1.10012067210537,1.30524223411921,1.01872107975169,1.53306608745937,1084.6192491008,0,0.420999644557014,309.027428980218,1968,0,1084.61970937507,1230.38762535898,1486.55233698984,0.0320267984833553,7.74945095294555,0,-9999,22.8011791394354,0,1272.12358941932,0,1294.92476855876,0,0.00807442719354205,0.0283395001697094,0.0321481990565701,0.0388414020529634,15,1
"16",0.00356520886905491,83732.6331942724,1.02728398473453,1.26060414790642,1.01924250281914,1.74691159129098,8862.08126705606,0,0.866393248084933,7692.51108564305,1968,0,8862.08126705614,8988.53584071346,9181.56894856543,0.00354828918412786,1.04720781397343,0,-9999,29.1613594159226,0,99.0158517800461,0,128.177211195969,2.15448994631663e-56,0.0918699292281333,0.105837842773853,0.107348061297185,0.109653412275508,16,1
"17",0.117240729908459,28665.1949063601,1.15055208841126,1.39133625459159,1.01966999095326,1.6663115189071,13141.7439845391,0,0.547738296445459,166.388175986863,1968,0,13141.7437215926,18635.9785408633,25648.819527194,0.0871746448946864,0.535396467759934,0,-9999,20.5924821499812,0,17.4822787073635,0,38.0747608573448,2.91300654137226e-17,0.00580453670489244,0.45845645789336,0.650125652441611,0.894772200607056,17,1
"18",0.117898733991664,37242.2463522848,1.01387917032924,1.2590347128571,1.02411064451881,1.75561897398487,37242.2458792571,0,0.597452833550051,18169.3135674847,1913,0,37242.2458792571,37242.246226415,37242.2463350076,2.27729191060178e-09,0.252335371347253,0,-9999,30.2222063809769,0,117.786909585277,0,148.009115966254,5.25360799842655e-65,0.487868357768114,0.999999987298626,0.999999996620242,0.999999999536085,18,1
"19",0.107159127062187,26976.8599402848,1.07961020825764,1.36439171929145,1.02030213334808,1.65589060883355,12723.9697845653,0,0.162290104897693,232.372474946339,1968,0,12724.315609247,17480.1623291136,23688.5213210393,0.079249362847637,0.566955226730519,0,-9999,20.319412825297,0,19.4849498369091,0,39.8043626622061,5.16636327046124e-18,0.00861377030020216,0.471675192643366,0.647968754251131,0.878105212151283,19,1
"20",0.0366375352391042,40152.9459272808,1.14025389168327,1.31018002609257,1.01825373975787,1.72311325450949,18529.2739277938,0,0.489629169227555,2618.50452147313,1926,0,18529.2739284098,20870.113721821,24562.8027566707,0.0299176457399877,0.457173963408487,0,-9999,23.2720238026354,0,21.1221388037075,0,44.3941626063429,5.24638492412259e-20,0.0652132604719809,0.461467359380488,0.519765442854876,0.611731024696303,20,1
"21",0.00490700601506978,62488.082728106,1.0694543431301,1.26605689980555,1.02369156974399,1.60396346770475,7402.98404369969,0,0.400300254113972,6094.33286442017,1968,0,7402.98404369896,7548.44642246941,7771.93176398176,0.00487631864730087,1.24775339117234,0,-9999,28.7800782076139,0,144.967791610185,0,173.747869817799,3.48545031038249e-76,0.0975279220989612,0.118470334190126,0.120798176114855,0.124374623522992,21,1
"22",0.0128241736851633,72482.1261121861,1.03887130285215,1.37104156734655,1.01410502446038,1.7575447796559,39462.2020346578,0,0.827918142080307,17832.7346366199,1926,0,39462.2020346605,41018.6579568433,43372.3458984652,0.00968010370494676,0.230176328932084,0,-9999,27.4981273273176,0,138.427397110001,0,165.925524437318,8.69881971267122e-73,0.246029408809267,0.544440459342788,0.565914110926541,0.598386777884171,22,1
"23",0.116993219081312,26608.5325484755,1.0725211689379,1.28232579126488,1.01585653743791,1.68376337424014,9265.36945137195,0,0.350747743854299,115.2911740033,1968,0,9264.42954578454,13714.0888189908,21285.7818440745,0.10027612129315,0.726359227496855,0,-9999,21.5067330885518,0,45.083249855438,0,66.5899829439898,1.20320009460053e-29,0.0043328647979088,0.348175140019713,0.515401922071669,0.799960757147958,23,1
